paper_id,claim_id,claim_text,claim_location,claim_prominence,method_used,method_rung,claim_rung,gap_score,confidence,hedge_flag,reasoning
2301.04709,2301.04709-02,generalizing the theory of causal abstraction from mechanism replacement to arbitrary mechanism transformation,abstract,3,Theoretical generalization,1,1,0,5,0,"The claim 'generalizing the theory of causal abstraction from mechanism replacement to arbitrary mechanism transformation' is a theoretical contribution that extends existing formal frameworks. According to the codebook, theoretical work that does not involve empirical model interventions (like patching, ablation, or probing) falls under observational/associational methods (Rung 1). The claim itself is about generalizing a theory, which is a descriptive statement about formal relationships, not a causal or mechanistic claim about model internals. It uses no linguistic markers of causality (Rung 2) or mechanism (Rung 3), so it is appropriately classified as Rung 1. The claim is stated as a factual contribution without hedging, hence hedge_flag=0. Confidence is high (5) because this is a clear case of theoretical work without empirical model analysis."
2301.04709,2301.04709-03,unifying a variety of mechanistic interpretability methods in the common language of causal abstraction,abstract,3,Theoretical formalization and unification of methods,1,1,0,5,0,"The claim 'unifying a variety of mechanistic interpretability methods in the common language of causal abstraction' is a theoretical contribution that proposes a formal framework to describe existing methods. The method used is conceptual/theoretical modeling, which is observational in nature as it does not involve direct intervention on models or empirical testing of mechanisms. This aligns with Rung 1 (Observational/Associational) as it establishes a formal correspondence without causal or counterfactual validation. The claim itself uses the verb 'unifying', which describes a representational or organizational relationship rather than asserting causal or mechanistic function, placing it at Claim Rung 1. There is no hedge present in the claim, and the confidence is high because the paper's contribution is explicitly theoretical and meta-analytic, not empirical."
2403.07809,2403.07809-01,pyvene supports customizable interventions on a range of different PyTorch modules,abstract,3,"Intervention as a library feature (supports activation patching, ablation, etc.)",2,1,0,5,0,"The claim 'pyvene supports customizable interventions on a range of different PyTorch modules' is a descriptive statement about the library's functionality, not an empirical claim about model internals. It states what the tool enables (interventions), but does not make a claim about causal or mechanistic properties of a model. Thus, it is best classified as Rung 1 (observational/associational) because it describes capabilities without asserting causal or counterfactual relationships. The method used by the paper (intervention techniques like activation patching, ablation, DAS) is Rung 2, but this specific claim is not making a Rung 2 or 3 assertion. No hedging is present, but the claim is appropriately aligned with the method's capabilities. Confidence is high because this is a straightforward description of tool functionality, not an overclaim."
2403.07809,2403.07809-02,pyvene provides a unified and extensible framework for performing interventions on neural models,abstract,3,Library for interventions (supports Rung 2 methods),2,1,0,5,0,"The claim is about the library's functionality, not a scientific claim about model internals. 'Performing interventions' refers to the tool's capability, not a claim about what interventions reveal. The method rung is 2 because pyvene supports interventional methods (e.g., activation patching, ablation). The claim rung is 1 because it's a descriptive statement about the framework's purpose, not an empirical claim about model behavior. No hedging is present."
2403.07809,2403.07809-03,we illustrate the power of the library via interpretability analyses using causal abstraction and knowledge localization,abstract,3,"Interventional (e.g., causal abstraction, knowledge localization)",2,2,0,5,0,"The claim states that the authors illustrate the power of the library via 'interpretability analyses using causal abstraction and knowledge localization'. Both 'causal abstraction' and 'knowledge localization' are interventional methods (e.g., activation patching, causal tracing, DAS), which are classified as Rung 2 per the codebook. The claim itself is about using these methods to demonstrate the library's utility, not making a mechanistic claim about model internals. It does not use Rung 3 language (e.g., 'encodes', 'the circuit', 'performs') but rather refers to the application of Rung 2 methods. Thus, claim_rung = 2. There is no hedge (e.g., 'may', 'suggests'), so hedge_flag = 0. The statement is a straightforward description of the paper's approach, and the method and claim are aligned at Rung 2."
2601.03595,2601.03595-01,SAEs decompose strategy-entangled hidden states into a disentangled feature space,abstract,3,Sparse Autoencoders (SAEs),1,3,2,5,0,"The method used is Sparse Autoencoders (SAEs), which fall under Rung 1 (Observational/Associational) as per the codebook (e.g., 'SAE feature attribution' is listed as Rung 1). The claim states that SAEs 'decompose strategy-entangled hidden states into a disentangled feature space', which implies a mechanistic function ('decompose... into') and asserts a structural transformation, aligning with Rung 3 linguistic markers like 'performs', 'computes', or 'encodes'. There is no hedge (e.g., 'may', 'suggests') in the claim. This is a clear case of overclaiming: Rung 1 method supporting a Rung 3 claim. Confidence is high (5) due to unambiguous terminology and alignment with calibration examples like SAE Evaluation (2409.04478), where similar claims were scrutinized."
2601.03595,2601.03595-02,SAE-Steering identifies strategy-specific features from the vast pool of SAE features,abstract,3,"SAE-Steering, a two-stage pipeline involving logit estimation (Stage 1) and intervention-based evaluation of control effectiveness on a validation set (Stage 2)",2,2,0,5,0,"The method used is interventional (Rung 2): Stage 1 uses logit lens to estimate feature influence (Rung 1), but Stage 2 evaluates control effectiveness by actively steering the model with candidate features and measuring success via LLM judges—this is an intervention (steering) that measures causal effects on reasoning strategy expression. The claim 'identifies strategy-specific features' is a causal claim about sufficiency for control, not a mechanistic claim about the feature's intrinsic function or uniqueness. It does not use Rung 3 language like 'the feature', 'encodes', or 'represents' in a mechanistic sense, nor does it claim the feature is the unique or necessary mechanism. The claim matches the method's rung, so no overclaim. Confidence is high because the paper clearly describes the intervention in Stage 2 and the claim is about identification via control effectiveness, not intrinsic representation."
2601.03595,2601.03595-03,SAE-Steering outperforms existing methods by over 15% in control effectiveness,abstract,3,Interventional (steering vectors with SAE features),2,2,0,5,0,"The method used is steering via SAE features, which involves intervening on the model's activations by adding control vectors derived from SAE features. This is an interventional method (Rung 2). The claim states that SAE-Steering 'outperforms existing methods by over 15% in control effectiveness' — this is a comparative performance claim about causal influence on reasoning strategy, supported directly by the intervention experiments in Table 1. The claim does not assert a mechanistic explanation (e.g., 'encodes' or 'the circuit') but focuses on effectiveness, which matches the interventional method. No hedging is present. Therefore, claim_rung = 2, method_rung = 2, no overclaim."
2601.03595,2601.03595-04,controlling reasoning strategies can redirect LRMs from erroneous paths to correct ones,abstract,3,activation patching (steering via SAE features),2,3,1,5,0,"The method used is activation patching via SAE-based steering vectors, which is an interventional method (Rung 2) as it involves modifying hidden states and measuring effects on behavior. The claim states that controlling reasoning strategies 'can redirect LRMs from erroneous paths to correct ones', which implies a mechanistic, functional role — suggesting the model 'uses' these strategies to correct errors, not just that intervention changes behavior. This constitutes a Rung 3 claim because it attributes control and corrective function to the strategy-specific features. The claim is stated definitively without hedging (e.g., no 'may' or 'suggests'), so hedge_flag=0. The abstract also presents this as a key contribution, indicating high prominence. This matches the common overclaim pattern of using Rung 2 methods to support Rung 3 mechanistic claims about control and correction."
2512.05534,2512.05534-01,neural networks represent meaningful concepts as directions in their representation spaces,abstract,3,Literature review / theoretical analysis,1,3,2,5,0,"The claim 'neural networks represent meaningful concepts as directions in their representation spaces' uses the strong mechanistic verb 'represents', which according to the codebook's decision tree for polysemous terms (specifically 'encodes/represents/stores') defaults to Rung 3 unless evidence shows it's used in a decodability sense. The paper supports this claim through literature review (citing Park et al., 2024; Elhage et al., 2022) and theoretical analysis of optimization landscapes, not direct empirical intervention on models. The methods used (theoretical proofs, synthetic benchmarks with ground truth) are observational/associational in nature, establishing mathematical properties rather than causal effects in real models, thus method_rung=1. This creates a +2 gap. The claim is stated definitively without hedging words like 'may' or 'suggests', so hedge_flag=0. The confidence is high (5) because the linguistic marker 'represents' is a clear Rung 3 indicator and the theoretical methods are clearly Rung 1."
2512.05534,2512.05534-02,we develop the first unified theoretical framework considering SDL as one optimization problem,abstract,3,"Theoretical analysis of optimization landscape (piecewise biconvexity, spurious minima)",3,3,0,5,0,"The method used is theoretical analysis of the optimization landscape (proving piecewise biconvexity, characterizing global solutions, spurious minima), which establishes counterfactual properties and uniqueness conditions - this is Rung 3. The claim 'we develop the first unified theoretical framework' asserts a fundamental mechanistic understanding of SDL methods as a single optimization problem, using strong language ('first unified theoretical framework') that implies a complete, general explanation - this is Rung 3. The claim is stated as a definitive achievement without hedging ('we develop'), so hedge_flag=0. This is a clear case where theoretical methods (Rung 3) support a theoretical unification claim (Rung 3), with no overclaim."
2512.05534,2512.05534-03,we provide novel theoretical explanations for empirically observed phenomena including feature absorption and dead neurons,abstract,3,"Theoretical analysis under the Linear Representation Hypothesis and Representation Assumptions, including proofs of theorems about the SDL optimization landscape (e.g., piecewise biconvexity, non-identifiability, spurious minima).",3,3,0,5,0,"The method used is theoretical analysis that proves properties of the optimization landscape (e.g., Theorem 3.7 on spurious partial minima, Theorem 3.10 on feature absorption from hierarchical structure). This establishes counterfactuals (what solutions exist) and necessity (why phenomena occur), placing it on Rung 3. The claim states the paper provides 'novel theoretical explanations' for phenomena like feature absorption and dead neurons, which is a mechanistic claim about the underlying cause (Rung 3 linguistic marker: 'explanations for'). There is no hedge. The confidence is high because the paper's core contribution is this theoretical framework and its proofs."
2512.13568,2512.13568-01,neural networks achieve remarkable performance through superposition encoding multiple features as overlapping directions,abstract,3,SAE feature attribution,1,3,2,5,0,"The claim 'neural networks achieve remarkable performance through superposition: encoding multiple features as overlapping directions' is a mechanistic claim (claim_rung=3) because it uses the word 'encoding' which implies a functional mechanism. According to the decision tree for 'encodes/represents/stores', this defaults to R3 unless context shows it means 'is linearly decodable from'. Here, the context is about how networks achieve performance through superposition, indicating a mechanistic narrative. The method used is SAE feature attribution (method_rung=1) as the paper's core method is applying Shannon entropy to SAE activations to measure superposition. This creates a +2 gap. The claim is stated as a fact with no hedging (hedge_flag=0). I am very confident (5) as this follows the clear pattern of probing/SAE methods (R1) supporting 'encoding' claims (R3)."
2512.13568,2512.13568-02,we present an information-theoretic framework measuring a neural representation's effective degrees of freedom,abstract,3,SAE feature attribution,1,1,0,5,0,"The claim 'we present an information-theoretic framework measuring a neural representation's effective degrees of freedom' is located in the abstract and describes the core methodological contribution. The method used is based on sparse autoencoder (SAE) feature attribution, which falls under Rung 1 (Observational/Associational) per the codebook, as it involves analyzing SAE activations without intervention. The claim uses the word 'measuring', which is associational and does not imply causation or mechanistic function. There are no linguistic markers of Rung 2 (e.g., 'causally affects') or Rung 3 (e.g., 'encodes', 'performs', 'the circuit'). The claim is stated confidently without hedging (e.g., 'may', 'suggests'), so hedge_flag=0. The method and claim both align with Rung 1, so there is no overclaiming. Confidence is high (5) because the method and claim are clearly described and unambiguous."
2512.13568,2512.13568-03,our metric strongly correlates with ground truth in toy models,abstract,3,SAE feature attribution combined with correlation analysis,1,1,0,5,0,"The claim 'our metric strongly correlates with ground truth in toy models' uses the linguistic marker 'correlates with', which is a clear Rung 1 associational claim per the codebook. The method involves computing a metric from SAE feature activations and comparing it to ground truth in toy models via correlation, which is an observational/associational method (Rung 1). There is no intervention or counterfactual testing described in this claim. The claim is stated definitively without hedging ('strongly correlates'), so hedge_flag=0. This is a clear case with no ambiguity."
2512.13568,2512.13568-04,adversarial training can increase effective features while improving robustness contradicting the hypothesis that superposition causes vulnerability,abstract,3,SAE feature attribution and activation logging,1,3,2,5,0,"The claim states that adversarial training increases effective features while improving robustness, directly contradicting the superposition-vulnerability hypothesis. This is a mechanistic claim (Rung 3) as it attributes causal control and functional purpose ('causes vulnerability') to superposition. The methods used are SAE feature attribution and activation logging (Rung 1), which are observational. The paper extracts features via SAEs and computes entropy on activation magnitudes, but does not perform interventions (e.g., patching, ablation) to establish causal effects. Therefore, the claim rung (3) exceeds the method rung (1), indicating overclaiming. The claim is stated definitively without hedging ('can increase', 'contradicting'), hence hedge_flag=0. This is a clear case of Rung 1 method supporting a Rung 3 claim, similar to the SAE Evaluation calibration paper but with stronger, unhedged mechanistic language."
2511.09432,2511.09432-01,incorporating group symmetries into the SAEs yields features more useful in downstream tasks,abstract,3,SAE feature attribution and probing,1,2,1,4,0,"The claim 'incorporating group symmetries into the SAEs yields features more useful in downstream tasks' is a causal claim (Rung 2) as it asserts that a specific intervention (incorporating symmetries) causes an effect (more useful features). However, the primary method used is SAE feature attribution combined with linear probing, both of which are Rung 1 (observational) methods. Probing evaluates whether information is present and decodable, but does not establish causal sufficiency. While the paper uses an intervention in training (imposing invariance via loss), the evaluation of 'usefulness' is done via probing performance, which remains correlational. There is no ablation, patching, or other interventional test showing that the features themselves causally affect downstream behavior. The claim is stated without hedging (e.g., 'yields' not 'may yield'), hence hedge_flag=0. Confidence is 4 because while the method is primarily Rung 1, the design involves training interventions, but the evaluation metric (probing) limits the method_rung to 1."
2511.09432,2511.09432-02,a single matrix can explain how their activations transform as the images are rotated,abstract,3,Optimization of transformation matrix M with linear regression (R^2 = 0.987),1,2,1,5,0,"The method used is fitting a linear transformation matrix M to predict how activations change under input rotations, evaluated by R^2 (98.7% variance explained). This is correlational/observational (Rung 1) because it involves no intervention on the model — it only measures how well a linear map predicts activation changes. The claim, 'a single matrix can explain how their activations transform', uses 'explain' in a causal sense (implying the matrix captures the mechanism of transformation), which aligns with Rung 2 (interventional/causal) linguistic markers like 'mediates' or 'influences'. There is no intervention (e.g., patching or ablation) to test whether modifying M changes behavior, so the claim overreaches by +1 rung. The claim is stated definitively with no hedging (e.g., 'may' or 'suggests'), so hedge_flag=0. Confidence is high (5) because the method is clearly Rung 1 (linear regression on observational data) and the claim implies causal explanation, fitting the Rung 2 category per the codebook's 'explains' as causal pattern."
2511.09432,2511.09432-03,adaptive SAEs discover features that lead to superior probing performance compared to regular SAEs,abstract,3,SAE feature attribution and probing,1,2,1,5,0,"The method used is SAE feature attribution combined with linear probing, both of which are observational/associational methods (Rung 1). The claim states that 'adaptive SAEs discover features that lead to superior probing performance' — the phrase 'lead to' implies a causal relationship (Rung 2), suggesting the features cause better probing outcomes. There is no intervention or counterfactual test shown to support this causal direction; the evidence is correlational (probing performance differences). Thus, claim_rung (2) > method_rung (1), indicating overclaiming by +1. The claim is stated definitively without hedging (e.g., 'may lead'), so hedge_flag=0. Confidence is high (5) because the method is clearly Rung 1 and 'lead to' is a standard Rung 2 causal marker per the codebook."
2505.24859,2505.24859-01,steering effectively controls the targeted summary properties,abstract,3,Contrastive Activation Addition (steering vectors),2,2,0,5,0,"The method used is Contrastive Activation Addition (CAA), which is a form of activation steering. According to the codebook, steering vectors are classified as an interventional method (Rung 2) because they involve modifying activations during inference and measuring the effect. The claim 'steering effectively controls the targeted summary properties' uses the word 'controls', which is a Rung 2 linguistic marker according to the codebook (under 'Causal Claims'). The decision tree for 'controls' confirms this: the evidence comes from an intervention (steering), and the claim does not assert uniqueness, so it is Rung 2. There is no hedge (e.g., 'may', 'suggests') in the claim. The assignment is clear based on the codebook examples and definitions."
2505.24859,2505.24859-02,high steering strengths consistently degrade both intrinsic and extrinsic text quality,abstract,3,steering vectors,2,2,0,5,0,"The method used is steering vectors, which involves adding a learned bias to model activations during inference. According to the codebook, steering vectors are classified as Rung 2 (Interventional) because they involve direct intervention on the model's activations to observe changes in output. The claim states that 'high steering strengths consistently degrade both intrinsic and extrinsic text quality' - this is a causal claim about the effect of the intervention (steering strength) on text quality, using the marker 'degrade' which indicates a causal effect. This matches Rung 2 linguistic markers like 'intervening on X changes Y'. The claim is stated as a definitive finding without hedging (no words like 'may' or 'suggest'), so hedge_flag is 0. This is a clear case with no ambiguity, so confidence is 5."
2505.24859,2505.24859-03,combining steering and prompting yields the strongest control over text properties,abstract,3,Contrastive Activation Addition (steering vectors) combined with prompt engineering,2,2,0,5,0,"The method used is Contrastive Activation Addition (CAA), a form of activation steering, combined with prompt engineering. Activation steering (adding vectors to activations) is an interventional method (Rung 2) as it directly modifies model internals during inference and measures the effect. Prompt engineering alone is typically Rung 1, but the combination with steering (Rung 2) and the paper's experimental setup involving direct intervention places the primary method at Rung 2. The claim 'combining steering and prompting yields the strongest control over text properties' uses the causal language 'yields', indicating a causal effect (Rung 2). It does not claim to reveal the underlying mechanism or uniqueness (Rung 3), but rather reports an empirical causal outcome of the intervention. The claim is stated as a definitive finding without hedging (e.g., 'may yield' or 'suggests'), so hedge_flag=0. The abstract and results (e.g., Figure 11, Table 2) support this as a direct empirical finding from their interventional experiments."
2508.11214,2508.11214-01,the language of causality and specifically the theory of causal abstraction provides a fruitful lens on computational implementation,abstract,3,Theoretical/philosophical argument,1,1,0,5,1,"The claim is from the abstract and uses hedging language ('provides a fruitful lens'), indicating it is not stated as a definitive fact. The paper is theoretical/philosophical in nature, using conceptual analysis rather than empirical intervention. The method is observational in the sense that it analyzes existing ideas, placing it at Rung 1. The claim is also Rung 1 because it suggests a perspective or framework ('fruitful lens') rather than asserting a causal mechanism or unique implementation. There is no overclaiming as both method and claim are at Rung 1. The hedge flag is 1 due to the use of 'fruitful lens', which is a softening phrase."
2508.11214,2508.11214-02,we offer an account of computational implementation grounded in causal abstraction,abstract,3,Theoretical framework / philosophical argument,1,1,0,5,0,"The paper is a theoretical/philosophical work that proposes a framework for computational implementation using causal abstraction. It does not employ empirical methods on ML models. The claim 'we offer an account of computational implementation grounded in causal abstraction' is a high-level theoretical proposal, not an empirical claim about a model's internals. As such, both the method (theoretical reasoning) and the claim (proposing a framework) are at Rung 1. There is no overclaiming because the claim matches the method's level. The claim is stated confidently without hedging, hence hedge_flag=0. Confidence is high (5) because this is a clear case of a non-empirical, theoretical paper where no empirical method rung exceeds Rung 1."
2411.08745,2411.08745-01,the output language is encoded in the latent at an earlier layer than the concept to be translated,abstract,3,Activation patching,2,3,1,5,0,"The method used is activation patching, which is an interventional technique that establishes causal effects by modifying activations and observing output changes. This is clearly stated in the paper's abstract and methods (e.g., 'insert them into the forward pass'). The claim uses the word 'encoded', which according to the codebook's decision tree for polysemous terms, defaults to Rung 3 unless there is evidence the author means 'is linearly decodable from'. Here, the context is mechanistic (discussing when information enters the latent space), and the paper provides interventional evidence, but the claim goes beyond the intervention's result to assert a representational fact ('is encoded'). The claim implies a mechanistic narrative about how the model represents language vs. concept information, which constitutes a Rung 3 claim. There is no hedge present in the claim."
2411.08745,2411.08745-02,we can change the concept without changing the language and vice versa through activation patching alone,abstract,3,Activation patching,2,2,0,5,0,"The method used is activation patching, which is explicitly stated in the claim and is classified as Rung 2 (Interventional) per the codebook. The claim states 'we can change the concept without changing the language and vice versa through activation patching alone'—this uses causal language ('change... through... alone') that directly reflects the intervention's effect, making it a Rung 2 causal claim. There is no mechanistic or uniqueness language (e.g., 'encodes', 'the circuit', 'represents') that would elevate it to Rung 3. The claim is stated as a factual result of the method, with no hedging words like 'may' or 'suggests'."
2411.08745,2411.08745-03,patching with the mean representation of a concept across different languages improves translation,abstract,3,Activation patching,2,2,0,5,0,"The method used is activation patching, which is explicitly stated in the paper title and throughout the text. Activation patching is a causal intervention method that measures the effect of replacing activations, placing it at Method Rung 2. The claim 'patching with the mean representation of a concept across different languages improves translation' uses the verb 'improves', which indicates a causal effect on performance. This aligns with Rung 2 causal claims such as 'intervening on X changes Y' or 'is sufficient for'. There is no mechanistic or uniqueness language (e.g., 'encodes', 'the circuit', 'uniquely represents') that would elevate it to Rung 3. The claim is stated as a direct empirical result without hedging, hence hedge_flag=0. The claim and method are well-aligned with no overclaiming."
2411.08745,2411.08745-04,results provide evidence for the existence of language-agnostic concept representations,abstract,3,Activation patching,2,3,1,5,1,"The method used is activation patching, which is an interventional method (Rung 2) as it involves replacing activations and measuring effects on output. The claim 'existence of language-agnostic concept representations' implies a mechanistic interpretation about how concepts are represented (Rung 3), going beyond causal effects to assert a structural property of the representation. The word 'evidence' acts as a hedge (hedge_flag=1), but the claim still asserts a Rung 3 mechanistic conclusion. This matches the common overclaim pattern of Rung 2 methods supporting Rung 3 claims about representations."
2507.20936,2507.20936-01,early MLP layers attend not only to the syntactic structure but also process its semantic content,abstract,3,Activation patching,2,3,1,5,0,"The method used is activation patching, which is an interventional method (Rung 2) as it involves replacing activations and measuring effects. The claim states that early MLP layers 'attend not only to the syntactic structure but also process its semantic content'—this uses the verb 'process' and implies a mechanistic role in handling semantics, which constitutes a Rung 3 claim. There is no hedge (e.g., 'may' or 'suggests'), and the claim is stated as a definitive finding. This matches the common overclaim pattern of using Rung 2 methods to support Rung 3 mechanistic claims."
2507.20936,2507.20936-02,these layers transform persona tokens into richer representations which are then used by middle MHA layers,abstract,3,Activation patching,2,3,1,5,0,"The method used is activation patching, which is interventional and establishes causal effects (Rung 2). The claim states that MLP layers 'transform persona tokens into richer representations' and that these are 'used by' middle MHA layers—this attributes a mechanistic function (transformation and usage) to the components, which constitutes a Rung 3 claim. The verbs 'transform' and 'used by' imply a functional, mechanistic role beyond mere causal influence. There is no hedge in the claim. This matches the common overclaim pattern of Rung 2 intervention (patching) supporting a Rung 3 mechanistic narrative."
2507.20936,2507.20936-03,we identify specific attention heads that disproportionately attend to racial and color-based identities,abstract,3,Activation patching,2,3,1,5,0,"The method used is activation patching, which is an interventional method (Rung 2) as it involves replacing activations and measuring effects. The claim states 'we identify specific attention heads that disproportionately attend to racial and color-based identities'—the verb 'attend to' is a functional attribution implying the heads are performing a specific role, which constitutes a mechanistic claim (Rung 3). There is no hedge (e.g., 'may', 'suggests'), so hedge_flag=0. This matches the common overclaim pattern of using interventional methods to support mechanistic claims (Rung 2 → Rung 3)."
2504.02976,2504.02976-01,patching the first feedforward layer recovered 56% of correct preference demonstrating that associative knowledge is distributed,abstract,3,Activation patching,2,2,0,5,0,"The method used is activation patching, which is an interventional method (Rung 2) as it involves replacing activations and measuring the effect on model behavior. The claim states that 'associative knowledge is distributed' based on the observation that patching the first feedforward layer only partially restored correct preference (56% recovery). The linguistic marker 'demonstrating that' links the interventional result to a causal claim about distributed representation. This is a Rung 2 claim because it asserts a causal role for intermediate layers in supporting associative knowledge, but does not claim uniqueness or a full mechanistic account (e.g., 'the circuit' or 'performs'). The claim is stated as a definitive conclusion without hedging (e.g., 'may' or 'suggests'), so hedge_flag=0. Confidence is high (5) because the claim directly follows from the method and results, with clear Rung 2 language."
2504.02976,2504.02976-02,patching the final output layer completely restored accuracy indicating that definitional knowledge is localised,abstract,3,Activation patching,2,3,1,5,0,"The method used is activation patching, which is an interventional technique that replaces activations and measures the effect on model output, placing it on Rung 2. The claim states that 'definitional knowledge is localised', which uses the verb 'is' to make a definitive mechanistic assertion about the representation of knowledge in the model. This constitutes a Rung 3 claim because it asserts a specific representational mechanism (localization) rather than just a causal effect. The claim does not use hedging language like 'may' or 'suggests', so the hedge_flag is 0. This follows the common overclaim pattern where Rung 2 intervention (patching) supports a Rung 3 mechanistic claim about knowledge representation, similar to the ROME and IOI calibration cases."
2504.02976,2504.02976-03,factual knowledge is more localized and associative knowledge depends on distributed representations,abstract,3,Causal Layer Attribution via Activation Patching (CLAP),2,3,1,5,0,"The method used is activation patching (CLAP), which is an interventional technique that replaces activations from a 'clean' run into a 'corrupted' run and measures recovery in logit difference. This establishes causal sufficiency, placing it on Rung 2. The claim states that 'factual knowledge is more localized and associative knowledge depends on distributed representations', which uses definitive mechanistic language ('is', 'depends on') implying a structural or representational claim about how knowledge is stored and processed in the model. This constitutes a Rung 3 claim because it asserts a mechanistic organization (localization vs. distributed representation) rather than just a causal effect. There is no hedge (e.g., 'may', 'suggests'), so hedge_flag=0. The claim appears in the abstract and is stated as a definitive finding, consistent with Rung 3. This matches the common overclaim pattern of using Rung 2 methods (patching) to support Rung 3 mechanistic claims about representation, similar to the IOI and ROME calibration cases."
2502.03714,2502.03714-01,USAEs jointly learn a universal concept space that can reconstruct and interpret the internal activations of multiple models,abstract,3,SAE feature attribution,1,3,2,5,0,"The method used is Sparse Autoencoder (SAE) feature attribution, which is a Rung 1 observational method as it identifies which features activate without intervention. The claim states that USAEs 'jointly learn a universal concept space that can reconstruct and interpret the internal activations', using the word 'interpret' which implies a mechanistic understanding (Rung 3). According to the codebook, 'interprets' is a linguistic marker for Rung 3 claims (mechanistic/counterfactual), as it suggests the model represents or encodes concepts. There is no hedge present. This is a clear case of overclaiming: Rung 1 method supporting a Rung 3 claim, similar to the SAE evaluation calibration case where SAE attribution alone does not justify mechanistic interpretation without interventional evidence."
2502.03714,2502.03714-02,the learned dictionary captures common factors of variation concepts across different tasks architectures and datasets,abstract,3,Universal Sparse Autoencoders (USAEs) training with shared reconstruction objective,1,3,2,5,0,"The method used is a variant of Sparse Autoencoders (SAEs), which falls under 'SAE feature attribution' in the codebook and is classified as Rung 1 (Observational/Associational). The claim states that the 'learned dictionary captures common factors of variation—concepts—across different tasks, architectures, and datasets'. The term 'captures' here implies a mechanistic role in representing or encoding these concepts, which aligns with Rung 3 linguistic markers such as 'encodes', 'represents', or 'stores'. There is no intervention or counterfactual test to establish causality or necessity, and the claim asserts a direct representational role, making it a Rung 3 claim. The claim is stated definitively without hedging (e.g., 'may' or 'suggests'), so hedge_flag=0. This is a clear case of overclaiming where a Rung 1 method supports a Rung 3 claim."
2502.03714,2502.03714-03,USAEs discover semantically coherent and important universal concepts across vision models,abstract,3,SAE feature attribution,1,3,2,5,0,"The method used is Sparse Autoencoder (SAE) feature attribution, which is a Rung 1 observational method that identifies which features activate but does not intervene on the model. The claim uses 'discover' and 'semantically coherent and important universal concepts', which implies the SAE is identifying meaningful, human-interpretable concepts that are truly represented in the model (Rung 3 mechanistic claim). The claim asserts that the concepts are not just correlated with activations but represent actual semantic content ('semantically coherent') and are 'important' in a functional sense. There is no hedge (e.g., 'may', 'suggests'), and the claim is stated as a definitive finding in the abstract, indicating high prominence. This matches the common overclaim pattern of SAE attribution (R1) → 'represents/encodes' claims (R3)."
2509.18127,2509.18127-01,SAEs facilitate interpretability research to clarify model behavior by explaining single-meaning atomic features,abstract,3,SAE feature attribution,1,3,2,5,0,"The method used is SAE feature attribution, which is classified as Rung 1 (Observational/Associational) per the codebook. The claim states that SAEs 'facilitate interpretability research to clarify model behavior by explaining single-meaning atomic features'. The phrase 'single-meaning atomic features' implies a mechanistic, disentangled representation, which corresponds to Rung 3 linguistic markers such as 'represents' or 'encodes' (see Decision Tree for 'encodes/represents/stores'). The claim asserts that SAEs decompose entangled signals into semantically meaningful, discrete features—this is a strong mechanistic claim about the internal functioning of the model, not merely correlation or causal influence. There is no hedge (e.g., 'may', 'suggests') present; the claim is stated as a factual capability of SAEs. Therefore, claim_rung = 3, method_rung = 1, resulting in a +2 gap. This aligns with the common overclaim pattern: SAE → 'represents' (R1→R3)."
2509.18127,2509.18127-02,Safe-SAIL systematically identifies SAE with best concept-specific interpretability,abstract,3,SAE feature attribution,1,2,1,4,0,"The method used is SAE feature attribution, which is a Rung 1 (observational) method as it identifies which SAE features activate on certain inputs without intervention. The claim states the framework 'systematically identifies SAE with best concept-specific interpretability' - the word 'identifies' suggests a causal effect (Rung 2) rather than mere correlation. This goes beyond what SAE attribution alone can establish, as determining 'best' interpretability requires comparative evaluation that implies causal sufficiency. The claim is stated as a definitive capability without hedging. While the paper introduces evaluation metrics (L0,t, ICDF), the core method remains feature attribution, making this a Rung 1→2 overclaim."
2509.18127,2509.18127-03,we extract a rich and diverse set of safety-relevant features that effectively capture high-risk behaviors,abstract,3,Sparse Autoencoder (SAE) feature attribution,1,3,2,5,0,"The method used is SAE feature attribution, which is a Rung 1 (observational) method as it identifies which features activate on certain inputs without intervention. The claim states that the features 'effectively capture high-risk behaviors', which implies a mechanistic role in representing or encoding these behaviors. This constitutes a Rung 3 claim because it goes beyond mere association to suggest the features are functionally responsible for capturing the behavior. The language 'capture' in this context implies representation/encoding (Rung 3), not just correlation. There is no hedge present in the claim. This is a clear case of overclaiming where a Rung 1 method supports a Rung 3 claim."
2601.02989,2601.02989-01,latent counts are computed and stored in the final item representations of each part,abstract,3,causal mediation analysis including activation patching and ablation,2,3,1,5,0,"The method used is causal mediation analysis, which includes activation patching and ablation (e.g., zero ablation of tokens, attention knockout), placing it at Rung 2 (Interventional). The claim states that 'latent counts are computed and stored in the final item representations', using the verbs 'computed' and 'stored', which are Rung 3 linguistic markers indicating mechanistic/functional attribution. 'Stored' implies a representational claim about the mechanism, not just causal influence. There is no hedge (e.g., 'may' or 'suggests'), and the claim is stated definitively. This matches the common overclaim pattern of using Rung 2 methods to support Rung 3 mechanistic claims, similar to the ROME and IOI circuit papers in the calibration set."
